id,ts
1958256,1677672313
1958388,1677675906
1958537,1677679500
1958668,1677683096
1958950,1677686689
1958946,1677690286
1959097,1677693875
1959221,1677697466
1959663,1677701056
1959671,1677704656
1959670,1677708252
1959826,1677711844
1959976,1677715440
1960112,1677719040
1960401,1677722635
1960400,1677726232
1960674,1677729834
1960673,1677733431
1960821,1677737025
1960982,1677740619
1961255,1677744210
1961254,1677747807
1961536,1677751403
1961546,1677755000
1961675,1677758591
1961835,1677762184
1961966,1677765784
1962247,1677769377
1962256,1677772974
1962387,1677776556
1962520,1677780152
1962822,1677783751
1962812,1677787348
1963093,1677790936
1963089,1677794533
1963249,1677798127
1963543,1677801715
1963544,1677805311
1963693,1677808909
1963985,1677812495
1963968,1677816092
1964122,1677819686
1964269,1677823277
1964398,1677826872
1964706,1677830460
1964705,1677834057
1964851,1677837647
1964989,1677841238
1965145,1677844835
1965290,1677848429
1965434,1677852022
1965591,1677855620
1965743,1677859209
1965866,1677862798
1966458,1677866380
1966447,1677869981
1966448,1677873581
1966457,1677877177
1966608,1677880773
1966918,1677884370
1966907,1677887966
1967068,1677891558
1967193,1677895156
1967341,1677898751
1967636,1677902340
1967642,1677905937
1967795,1677909525
1967924,1677913117
1968384,1677916698
1968385,1677920299
1968383,1677923895
1968534,1677927491
1968694,1677931083
1968818,1677934676
1969004,1677938272
1969138,1677941867
1969284,1677945459
1969428,1677949054
1969730,1677952653
1969714,1677956250
1969876,1677959844
1970160,1677963436
1970166,1677967032
1970316,1677970628
1970471,1677974216
1970629,1677977805
1970747,1677981396
1970902,1677984986
1971200,1677988569
1971192,1677992166
1971335,1677995754
1971496,1677999348
1971792,1678002937
1971786,1678006533
1971929,1678010124
1972088,1678013719
1972527,1678017307
1972521,1678020907
1972511,1678024504
1972666,1678028095
1972815,1678031689
1973105,1678035270
1973096,1678038867
1973244,1678042469
1973425,1678046067
1973535,1678049661
1973698,1678053252
1973836,1678056837
1973984,1678060427
1974134,1678064019
1974274,1678067609
1974434,1678071200
1974573,1678074794
1974732,1678078386
1975306,1678081954
1975290,1678085555
1975291,1678089155
1975305,1678092751
1975443,1678096343
1975719,1678103528
1975836,1678107123
1975968,1678110719
1976267,1678114317
1976262,1678117914
1976395,1678121510
1976556,1678125106
1976853,1678128690
1976834,1678132287
1976985,1678135880
1977128,1678139471
1977272,1678143065
1977416,1678146663
1977563,1678150259
1977855,1678153851
1977854,1678157448
1977984,1678161039
1978126,1678164631
1978438,1678168220
1978437,1678171817
1978570,1678175410
1978709,1678179003
1978862,1678182596
1979017,1678186186
1979307,1678189778
1979289,1678193375
1979436,1678196967
1979580,1678200560
1979861,1678204156
1979860,1678207752
1980069,1678211346
1980195,1678214937
1980335,1678218529
1980497,1678222121
1980628,1678225713
1980809,1678229301
1980959,1678232893
1981104,1678236490
1981394,1678240087
1981390,1678243683
1981680,1678247278
1981674,1678250875
1981816,1678254468
1982122,1678258066
1982121,1678261662
1982263,1678265255
1982411,1678268850
1982553,1678272442
1982687,1678276035
1982844,1678279628
1982983,1678283225
1983270,1678286819
1983275,1678290416
1983411,1678294007
1983551,1678297597
1983688,1678301186
1983835,1678304785
1984046,1678308373
1984198,1678311966
1984354,1678315557
1984648,1678319150
1984647,1678322747
1984940,1678326341
1984955,1678329938
1985096,1678333534
1985257,1678337124
1985392,1678340715
1985545,1678344309
1985679,1678347903
1985989,1678351497
1985988,1678355093
1986117,1678358688
1986278,1678362279
1986410,1678365865
1986552,1678369457
1986705,1678373048
1986840,1678376640
1986982,1678380234
1987135,1678383835
1987275,1678387426
1987408,1678391019
1987562,1678394611
1987691,1678398205
1987845,1678401796
1988000,1678405381
1988150,1678408977
1988312,1678412571
1988451,1678416166
1988596,1678419760
1988743,1678423353
1988901,1678426939
1989034,1678430532
1989496,1678434118
1989493,1678437719
1989491,1678441315
1989632,1678444910
1989786,1678448507
1989924,1678452099
1990088,1678455694
1990496,1678459286
1990508,1678462886
1990495,1678466483
1990648,1678470076
1990809,1678473671
1990973,1678477267
1991275,1678480865
1991282,1678484461
1991432,1678488055
1991583,1678491651
1992026,1678495235
1992034,1678498836
1992025,1678502432
1992158,1678506032
1992325,1678509630
1992602,1678513202
1992601,1678516799
1992739,1678520391
1992912,1678523979
1993062,1678527570
1993220,1678531162
1993506,1678534758
1993500,1678538354
1993654,1678541948
1993802,1678545550
1993960,1678549142
1994262,1678552727
1994238,1678556324
1994575,1678559923
1994551,1678563520
1994711,1678567115
1994856,1678570708
1995018,1678574297
1995157,1678577884
1995310,1678581481
1995454,1678585077
1995706,1678588671
1995873,1678592261
1996014,1678595851
1996139,1678599445
1996298,1678603037
1996452,1678606629
1996616,1678610219
1996762,1678613810
1996921,1678617403
1997237,1678620992
1997227,1678624589
1997383,1678628182
1997522,1678631779
1997681,1678635372
1997801,1678638966
1997993,1678642561
1998275,1678649747
1998420,1678653340
1998711,1678656926
1998721,1678660522
1998866,1678664118
1999021,1678667712
1999167,1678671307
1999308,1678674903
1999471,1678678496
1999601,1678682088
1999771,1678685677
1999919,1678689270
2000073,1678692862
2000234,1678696455
2000379,1678700046
2000511,1678703641
2000641,1678707237
2001021,1678714422
2001172,1678718018
2001307,1678721619
2001468,1678725216
2001625,1678728812
2001760,1678732405
2001933,1678736003
2002079,1678739591
2002382,1678743178
2002373,1678746774
2002535,1678750368
2002680,1678753960
2002983,1678757552
2002999,1678761148
2003146,1678764743
2004104,1678768308
2004098,1678771908
2004105,1678775508
2004083,1678779109
2004099,1678782709
2004088,1678786304
2004241,1678789897
2004701,1678793485
2004717,1678797085
2004712,1678800682
2004875,1678804284
2005013,1678807883
2005142,1678811477
2005317,1678815071
2005470,1678818665
2005620,1678822256
2005758,1678825848
2005920,1678829435
2006070,1678833027
2006214,1678836620
2006363,1678840214
2006518,1678843802
2006651,1678847392
2006955,1678850981
2006975,1678854578
2007128,1678858170
2007722,1678861753
2007727,1678865354
2007723,1678868954
2007737,1678872550
2007879,1678876144
2008024,1678879736
2008184,1678883326
2008347,1678886919
2008805,1678890555
2008806,1678894155
2008804,1678897752
2008958,1678901344
2009106,1678904934
2009258,1678908542
2009559,1678915747
2009702,1678919340
2010009,1678926553
2010298,1678933743
2010447,1678937353
2010761,1678940956
2010775,1678944553
2010920,1678948155
2011209,1678951747
2011211,1678955344
2011375,1678958939
2011537,1678962533
2011673,1678966124
2011837,1678969717
2012138,1678973306
2012149,1678976903
2012274,1678980498
2012432,1678984092
2012596,1678987685
2012920,1678991273
2012910,1678994870
2013048,1678998462
2013206,1679002054
2013355,1679005647
2013661,1679009235
2013674,1679012832
2013838,1679016423
2014297,1679020008
2014306,1679023608
2014296,1679027205
2014630,1679030786
2014626,1679034382
2014789,1679037975
2014943,1679041565
2015408,1679048753
2015415,1679052350
2015567,1679055944
2015857,1679059535
2015861,1679063131
2016026,1679066722
2016332,1679070316
2016336,1679073913
2016477,1679077506
2016642,1679081100
2016962,1679084688
2016969,1679088284
2017105,1679091880
2017270,1679095473
2017754,1679099066
2017751,1679102666
2017757,1679106262
2017901,1679109853
2018218,1679113448
2018236,1679117045
2018385,1679120635
2018536,1679124228
2018705,1679127814
2018873,1679131400
2019028,1679134990
2019188,1679138578
2019333,1679142168
2019504,1679145769
2019663,1679149365
2019803,1679152960
2019984,1679156554
2020139,1679160149
2020280,1679163743
2020456,1679167335
2020762,1679170924
2020754,1679174520
2020914,1679178115
2021075,1679181705
2021377,1679185296
2021386,1679188893
2021548,1679192486
2021709,1679196079
2021878,1679199670
2022173,1679203259
2022188,1679206856
2022337,1679210447
2022497,1679214039
2022675,1679217630
2022821,1679221218
2022979,1679224808
2023120,1679228400
2023285,1679231993
2023440,1679235591
2023588,1679239192
2023747,1679242786
2023900,1679246381
2024062,1679249974
2024205,1679253564
2024518,1679257153
2024524,1679260749
2024663,1679264345
2024981,1679267933
2024979,1679271530
2025142,1679275121
2025358,1679278714
2025538,1679282306
2025683,1679285896
2025998,1679289486
2026005,1679293083
2026173,1679296674
2026335,1679300268
2026467,1679303855
2026624,1679307447
2026807,1679311040
2026960,1679314627
2027415,1679318209
2027416,1679321809
2027410,1679325405
2027750,1679328996
2027740,1679332593
2027892,1679336188
2028068,1679339787
2028195,1679343378
2028353,1679346971
2028691,1679350562
2028678,1679354158
2028815,1679357750
2029158,1679361340
2029152,1679364937
2029303,1679368529
2029591,1679372118
2029598,1679375715
2029766,1679379309
2030088,1679382898
2030083,1679386495
2030394,1679390082
2030399,1679393678
2030565,1679397275
2030717,1679400883
2031019,1679404470
2031018,1679408067
2031179,1679411662
2031309,1679415258
2031476,1679418852
2031645,1679422446
2031959,1679426041
2031958,1679429638
2032128,1679433232
2032408,1679436824
2032422,1679440421
2032585,1679444012
2032870,1679447605
2032881,1679451202
2033188,1679454790
2033203,1679458387
2033350,1679461980
2033694,1679465571
2033690,1679469168
2033830,1679472760
2034007,1679476354
2034184,1679479948
2034332,1679483541
2034479,1679487136
